symbol,name,price_usd,change_abs,change_pct,market_cap_usd,volume_24h_usd,volume_since0_usd,total_volume_all_24h,circulating_supply,vol_ratio,price_usd_log,market_cap_log,volume_24h_log,node_id,degree_centrality,pagerank
AIPAD-USD,AIPAD USD,0.324296,-0.017241,-0.050499999999999996,1232000.0,145740.0,145740.0,145740.0,3800000.0,0.11829545454545455,0.28088099748257883,14.024150234763585,11.889586352734971,1404,0.0016388069485414618,0.0002631698667355518
TMTG-USD,The Midas Touch Gold USD,0.000138,-1e-06,-0.01,1226000.0,58733.0,58733.0,58733.0,8912000000.0,0.04790619902120718,0.00013799047887593334,14.019268211138646,10.980774054489485,1405,0.002622091117666339,0.00038570208809365984
FO-USD,FIBOS USD,0.001144,4.7e-05,0.0431,1225000.0,28936.0,28936.0,28936.0,1072000000.0000001,0.02362122448979592,0.0011433461306368554,14.018452218287162,10.272876332061601,1406,0.0016388069485414618,0.00028544581465562914
IQN-USD,IQeon USD,0.221161,-0.000901,-0.0040999999999999995,1215000.0,42520.0,42520.0,42520.0,5492000.0,0.03499588477366255,0.19980204556777556,14.010255457801716,10.657753350523642,1407,0.0016388069485414618,0.00025856547559406434
AART-USD,ALL.ART protocol USD,0.001407,-5.8e-05,-0.0393,1195000.0,37487.0,37487.0,37487.0,849775000.0,0.03136987447698745,0.00140601110297673,13.993657580167481,10.531776160747578,1408,0.0019665683382497543,0.0003196354797345066
RCN-USD,Ripio Credit Network USD,0.002346,-3.2e-05,-0.013300000000000001,1193000.0,16278.0,16278.0,16278.0,508405000.0,0.013644593461860855,0.002343252438347374,13.991982539302668,9.69763121260851,1409,0.0032776138970829235,0.0004530968082776701
VEX-USD,Vexanium USD,0.001615,-7e-05,-0.0415,1185000.0,32670.0,32670.0,32670.0,733642000.0,0.02756962025316456,0.0016136972898959433,13.98525417643287,10.394243113248184,1410,0.0016388069485414618,0.0002747709988625252
REVO-USD,Revomon USD,0.047703,-0.000944,-0.0194,1184000.0,19979.0,19979.0,19979.0,24810000.0,0.016874155405405405,0.04660014878778237,13.984409939020326,9.902487052202545,1411,0.0019665683382497543,0.0002973065706946706
NYC-USD,NYCCoin USD,8.22e-06,7e-08,0.009000000000000001,1181000.0,328.0,328.0,328.0,143761000000.0,0.0002777307366638442,8.219966215985136e-06,13.981872941919192,5.796057750765372,1412,0.0019665683382497543,0.00029556262813935593
OPCT-USD,Opacity USD,0.014674,-0.000395,-0.0262,1181000.0,24217.0,24217.0,24217.0,80456000.0,0.020505503810330228,0.014567378637669963,13.981872941919192,10.094851437314311,1413,0.0016388069485414618,0.00026761779937606745
ADAPAD-USD,ADAPad USD,0.01002,-0.000114,-0.0113,1179000.0,13557.0,13557.0,13557.0,117642000.0,0.011498727735368957,0.00997013263730948,13.980178027695569,9.51473205799091,1414,0.0022943297279580466,0.00033654293760376785
BIST-USD,Bistroo USD,0.027044,3e-05,0.0011,1178000.0,9757.0,9757.0,9757.0,43565000.0,0.008282682512733447,0.026684773261392746,13.979329492089743,9.185842740375783,1415,0.0016388069485414618,0.00027471413472079703
KAMPAY-USD,KamPay USD,0.002826,-5.1e-05,-0.0178,1156000.0,12957.0,12957.0,12957.0,409091000.0,0.011208477508650519,0.002822014369162805,13.960477193265989,9.469468637009902,1416,0.0029498525073746312,0.0004166742798766365
TCT-USD,TokenClub USD,0.001162,-1.5e-05,-0.0128,1153000.0,87749.0,87749.0,87749.0,992439000.0,0.07610494362532524,0.001161325400539143,13.957878666553508,11.382247141328111,1417,0.0016388069485414618,0.0002714760111309954
DAV-USD,DAV Coin USD,0.001655,-2e-05,-0.0121,1148000.0,11.0,11.0,11.0,693651000.0,9.581881533101045e-06,0.001653631996655707,13.95353272694141,2.4849066497880004,1418,0.0022943297279580466,0.00032292685302239357
CONV-USD,Convergence USD,0.000688,-1.9e-05,-0.0271,1145000.0,368733.0,368733.0,368733.0,1664000000.0,0.3220375545851528,0.0006877634364975745,13.95091606833254,12.817830795864293,1419,0.002622091117666339,0.000375851469641424
HAND-USD,ShowHand USD,1.8e-05,0.0,-0.0158,1138000.0,1044.0,1044.0,1044.0,61912000000.0,0.0009173989455184534,1.7999838001943975e-05,13.94478377240265,6.951772164398911,1420,0.002622091117666339,0.00039942221934958746
EM-USD,Eminer USD,0.000778,1e-06,0.0012,1131000.0,432853.0,432853.0,432853.0,1455000000.0,0.38271706454465076,0.0007776975148787821,13.938613639271164,12.978155767677807,1421,0.002622091117666339,0.00038477270818920603
STARSHIP-USD,STARSHIP USD,0.059821,0.002356,0.040999999999999995,1131000.0,5943.0,5943.0,5943.0,18908000.0,0.005254641909814324,0.05810002593965413,13.938613639271164,8.690137586397595,1422,0.0016388069485414618,0.0002704672473273161
STRONG-USD,Strong USD,8.1549,-0.0754,-0.0092,1128000.0,54751.0,54751.0,54751.0,138269.0,0.048538120567375886,2.2142892550739175,13.93595759756457,10.91056917669192,1423,0.0022943297279580466,0.000321204669625381
BTNTV2-USD,BitNautic Token USD,0.058903,-0.004024,-0.064,1124000.0,63275.0,63275.0,63275.0,19079000.0,0.05629448398576512,0.057233466578976884,13.932405199115093,11.05526138931847,1424,0.002622091117666339,0.00038706538994864024
CMT2246-USD,CyberMiles USD,0.001402,0.000458,0.48460000000000003,1122000.0,130092.0,130092.0,130092.0,800000000.0,0.11594652406417112,0.0014010181156274516,13.93062425632998,11.776004858287504,1425,0.0032776138970829235,0.00043956965789729725
8PAY-USD,8PAY USD,0.018688,-0.000314,-0.0165,1122000.0,3549.0,3549.0,3549.0,60011000.0,0.003163101604278075,0.018515524825252157,13.93062425632998,8.174702882469461,1426,0.0019665683382497543,0.0002927322438521336
MPH7742-USD,88mph USD,2.3956,-0.1148,-0.045700000000000005,1115000.0,54606.0,54606.0,54606.0,465278.0,0.048973991031390135,1.2224804758816756,13.924365859736941,10.907917358643626,1427,0.0019665683382497543,0.0002888525078229402
FCD18994-USD,FreshCut Diamond USD,0.020761,-0.001779,-0.0789,1114000.0,286559.0,286559.0,286559.0,53655000.0,0.2572342908438061,0.020548427549392602,13.923468597135031,12.565703217294539,1428,0.0022943297279580466,0.00033934852668249835
GTH-USD,Gather USD,0.005563,-0.00017,-0.0297,1111000.0,189484.0,189484.0,189484.0,199747000.0,0.17055265526552654,0.005547583663128098,13.920771968711371,12.152065144698819,1429,0.0019665683382497543,0.0003148353522322784
MARSH-USD,UnMarshal USD,0.156546,-0.003419,-0.021400000000000002,1111000.0,406628.0,406628.0,406628.0,7096000.0,0.366001800180018,0.14543797708208922,13.920771968711371,12.91565650080074,1430,0.0019665683382497543,0.0002842462749321704
TXA-USD,Project TXA USD,0.432064,-0.035837,-0.0766,1110000.0,227739.0,227739.0,227739.0,2569000.0,0.20517027027027027,0.3591167602771934,13.919871474189012,12.335959906364597,1431,0.0019665683382497543,0.00031026572055221685
XNL-USD,Chronicle USD,0.018862,0.000344,0.018600000000000002,1101000.0,98406.0,98406.0,98406.0,58350000.0,0.08937874659400545,0.018686318180431635,13.911730323969618,11.496867218721524,1432,0.0019665683382497543,0.0003129055680178047
TOL-USD,Tolar USD,0.007571,-8e-06,-0.0011,1098000.0,10925.0,10925.0,10925.0,145052000.0,0.009949908925318761,0.007542483819723878,13.90900181179801,9.298900548955663,1433,0.0016388069485414618,0.0002715441233821604
NBS-USD,New BitShares USD,0.00042,-5e-06,-0.010700000000000001,1095000.0,261802.0,261802.0,261802.0,2608000000.0,0.23908858447488585,0.0004199118246882234,13.90626583447433,12.475347591521388,1434,0.0016388069485414618,0.00024738945286885433
DON9643-USD,Don-key USD,0.01162,-0.000888,-0.071,1040999.9999999999,17268.0,17268.0,17268.0,89583000.0,0.016587896253602307,0.011553006278576156,13.855693308211437,9.75666826558467,1435,0.002622091117666339,0.00039586285950360455
TFBX-USD,TrueFeedBack USD,0.000297,4.6e-05,0.1819,1087000.0,44978.0,44978.0,44978.0,3661000000.0,0.04137810487580497,0.0002969559042307463,13.898933086066124,10.713950993163014,1436,0.0022943297279580466,0.00033195278622778665
WOMBAT-USD,Wombat Web 3 Gaming Platform USD,0.002525,2.1e-05,0.008199999999999999,1085000.0,74721.0,74721.0,74721.0,429728000.0,0.06886728110599079,0.0025218175435093777,13.897091466615258,11.221529839139794,1437,0.0019665683382497543,0.0003249683421703777
GAME10861-USD,Gamestarter USD,0.040196,-0.000284,-0.006999999999999999,1082000.0,94325.0,94325.0,94325.0,26913000.0,0.08717652495378928,0.03940915693509803,13.894322662602555,11.45451214641957,1438,0.0016388069485414618,0.0002736022589968429
TFT-USD,ThreeFold USD,0.013319,-0.0002,-0.0148,1081000.0,2878.0,2878.0,2878.0,81181000.0,0.002662349676225717,0.0132310819131408,13.893398021690297,7.965198290612176,1439,0.002622091117666339,0.0003790882255563971
TULIP-USD,Tulip Protocol USD,1.3251,0.004,0.003,1080000.0,19079.0,19079.0,19079.0,815205.0,0.017665740740740742,0.8437630488670719,13.8924725250259,9.856395945002278,1440,0.0022943297279580466,0.00032998872538116976
TEER-USD,Integritee Network USD,0.301754,-0.003093,-0.0101,1079000.0,22440.0,22440.0,22440.0,3574000.0,0.020797034291010194,0.2637125858427838,13.8915461710239,10.018644921923576,1441,0.0016388069485414618,0.0002497869507235865
VIN-USD,VINchain USD,0.00182,-2.9e-05,-0.0159,1074000.0,83865.0,83865.0,83865.0,590109000.0,0.07808659217877095,0.001818345806783656,13.88690148514921,11.336975565983122,1442,0.0019665683382497543,0.00032034468949842284
NIF-USD,Unifty USD,0.615829,9e-06,0.0,1070000.0,139009.0,139009.0,139009.0,1737000.0,0.12991495327102803,0.47984813766822454,13.883170141017091,11.842301151971139,1443,0.0019665683382497543,0.00028424944413565385
CTG22540-USD,City Tycoon Games USD,0.106857,2e-06,0.0,1069000.0,13168.0,13168.0,13168.0,10000000.0,0.012318054256314312,0.1015244674238625,13.88223512546044,9.48562086171022,1444,0.0019665683382497543,0.00030773112678943366
GLEEC-USD,Gleec USD,0.051073,-0.000124,-0.0024,1065000.0,326173.0,326173.0,326173.0,20860000.0,0.30626572769953053,0.04981154714211457,13.878486296092358,12.69518626029036,1445,0.002622091117666339,0.0003713961778443787
UMB-USD,Umbrella Network USD,0.014372,0.000187,0.0132,1064000.0,177161.0,177161.0,177161.0,74060000.0,0.1665046992481203,0.014269701796208453,13.877546888732908,12.084819847203486,1446,0.0029498525073746312,0.00042792484091463707
AION-USD,Aion USD,0.00212,0.000613,0.4071,1063000.0,29873.0,29873.0,29873.0,501505000.0,0.028102539981185323,0.0021177559710013082,13.876606598057414,10.304743815870237,1447,0.0022943297279580466,0.00032128046813073135
DOUGH-USD,PieDAO DOUGH v2 USD,0.071909,2.5e-05,0.0003,1063000.0,4441.0,4441.0,4441.0,14783000.0,0.004177798682972719,0.0694411709857135,13.876606598057414,8.398860004454372,1448,0.002622091117666339,0.00037833583034430757
LBTC-USD,Lightning Bitcoin USD,0.27534,0.01759,0.0682,1063000.0,138142.0,138142.0,138142.0,3861000.0,0.12995484477892758,0.24321280972782028,13.876606598057414,11.836044659505747,1449,0.0016388069485414618,0.0002666708917337775
AIT-USD,AICHAIN USD,0.001986,-1.3e-05,-0.0066,1063000.0,26.0,26.0,26.0,535067000.0,2.4459078080903106e-05,0.0019840305091747504,13.876606598057414,3.295836866004329,1450,0.0029498525073746312,0.00039943429198662276
MAX5067-USD,MAX Exchange Token USD,0.267547,-4.8e-05,-0.0002,1063000.0,7096.0,7096.0,7096.0,3971000.0,0.0066754468485418625,0.23708353666357287,13.876606598057414,8.867427438524983,1451,0.0016388069485414618,0.00025952554886753094
OLY-USD,Oly Sport USD,0.000785,0.000101,0.1479,1058000.0,21263.0,21263.0,21263.0,1347000000.0,0.02009735349716446,0.0007846920486506679,13.871891836579518,9.964770780953026,1452,0.002622091117666339,0.00038336494376259306
COVER-USD,COVER Protocol USD,13.32,0.49,0.0384,1055000.0,665701.0,665701.0,665701.0,79179.0,0.6309962085308057,2.6616571615324998,13.869052272759154,13.408597401940598,1453,0.0019665683382497543,0.000292378536459324
KICK-USD,KickToken USD,0.008637,5e-05,0.0058,1054000.0,18.0,18.0,18.0,122038000.0,1.7077798861480076e-05,0.00859991450081417,13.868103956849598,2.9444389791664403,1454,0.0022943297279580466,0.00032529289075792383
FEVR-USD,RealFevr USD,0.000646,-5e-06,-0.0083,1054000.0,262713.0,262713.0,262713.0,1630000000.0,0.24925332068311196,0.0006457914318185297,13.868103956849598,12.478821266982973,1455,0.0022943297279580466,0.00033393802465153926
BLOCK-USD,Blocknet USD,0.109707,0.000111,0.001,1052000.0,4.0,4.0,4.0,9590000.0,3.8022813688212926e-06,0.10409601651565972,13.866204622849683,1.6094379124341003,1456,0.0029498525073746312,0.00039787344448607845
MOVEZ-USD,MOVEZ USD,0.002051,5e-06,0.0023,1049000.0,206715.0,206715.0,206715.0,511595000.0,0.19705910390848427,0.0020488995709962566,13.863348840666827,12.239101149543963,1457,0.0022943297279580466,0.00035139526235258687
CCX-USD,Conceal USD,0.051923,-0.00329,-0.0596,1044999.9999999999,609.0,609.0,609.0,20125000.0,0.000582775119617225,0.050619917720362895,13.85952840031839,6.413458957167357,1458,0.0022943297279580466,0.00033867106585973674
DEC-USD,Decentr USD,0.00955,-0.000124,-0.0128,1038999.9999999999,211268.0,211268.0,211268.0,108768000.0,0.20333782483156884,0.009504687014246104,13.853770232544809,12.260887482003389,1459,0.0019665683382497543,0.00029073617737583525
OCTO-USD,Octorand USD,1.2914,-0.0238,-0.0181,1030000.0,16574.0,16574.0,16574.0,797953.0,0.01609126213592233,0.8291629844773885,13.845070331079134,9.715650815054063,1460,0.0019665683382497543,0.0002882659069187765
SLICE-USD,Tranche Finance USD,0.051841,-0.000829,-0.015700000000000002,1036999.9999999999,15831.0,15831.0,15831.0,20000000.0,0.015266152362584379,0.050541962208203235,13.851843451531353,9.669788487282402,1461,0.0029498525073746312,0.00041535181089163514
PUT-USD,Profile Utility Token USD,0.000865,-0.000172,-0.1655,1028999.9999999999,90.0,90.0,90.0,1189000000.0,8.746355685131197e-05,0.0008646261030983449,13.844098986633012,4.51085950651685,1462,0.002622091117666339,0.0003862590794004831
UBQ-USD,Ubiq USD,0.024076,0.001149,0.0501,1026000.0,576.0,576.0,576.0,42609000.0,0.0005614035087719298,0.023790742613240885,13.841179279371246,6.3578422665081,1463,0.0019665683382497543,0.0003354790737277422
TRTL-USD,TurtleCoin USD,1.2e-05,9e-06,3.111272600000049,1018000.0,21.0,21.0,21.0,86257000000.0,2.06286836935167e-05,1.1999928000575994e-05,13.833351458410394,3.091042453358316,1464,0.0022943297279580466,0.0003027863679970973
SPARTA-USD,Spartan Protocol USD,0.011416,-0.000934,-0.0757,1010999.9999999999,40808.0,40808.0,40808.0,88590000.0,0.04036399604352127,0.01135132919453865,13.826451487121803,10.61665792430154,1465,0.0016388069485414618,0.0002662628266167591
PXC-USD,Phoenixcoin USD,0.011445,0.000235,0.0209,1010999.9999999999,0.0,0.0,0.0,88309000.0,0.0,0.011380001456253109,13.826451487121803,0.0,1466,0.0019665683382497543,0.00028952709032441557
CATHEON-USD,Catheon Gaming USD,0.001042,-8e-06,-0.0078000000000000005,1008999.9999999999,45152.0,45152.0,45152.0,968534000.0,0.04474925668979188,0.001041457494827554,13.824471290415532,10.717812001820473,1467,0.0022943297279580466,0.0003407969389476913
NAS-USD,Nebulas USD,0.015612,-0.000724,-0.0443,1008000.0,101350.0,101350.0,101350.0,64558000.00000001,0.10054563492063492,0.015491386454044555,13.82347971967645,11.526345018629694,1468,0.0019665683382497543,0.0003155560093830995
INT-USD,INT USD,0.002074,-2.3e-05,-0.0108,1008999.9999999999,488843.0,488843.0,488843.0,486577000.0,0.48448265609514374,0.002071852231135729,13.824471290415532,13.099798699154904,1469,0.0019665683382497543,0.00029308119433485067
GIO-USD,Graviocoin USD,0.013957,0.000521,0.0388,1006999.9999999999,50.0,50.0,50.0,72129000.0,4.96524329692155e-05,0.013860497958181287,13.822487164748866,3.9318256327243257,1470,0.0029498525073746312,0.0004338891783424419
STAK9441-USD,Jigstack USD,0.000565,0.000155,0.3771,1002999.9999999999,68365.0,68365.0,68365.0,1776000000.0,0.06816051844466602,0.0005648404475952437,13.818507063952548,11.132630904004008,1471,0.002622091117666339,0.0003594564826497713
DTX-USD,Databroker USD,0.011906,-0.012606,-0.5143,1002999.9999999999,93.0,93.0,93.0,84261000.0,9.272183449651048e-05,0.011835681175666093,13.818507063952548,4.543294782270004,1472,0.002622091117666339,0.0003718029415142904
AME-USD,AME Chain USD,0.002,-3.1e-05,-0.0155,999799.0,889531.0,889531.0,889531.0,500000000.0,0.8897098316761669,0.001998002662673056,13.815310537961608,13.698450760707937,1473,0.0029498525073746312,0.0004298813907735609
PRMX-USD,PREMA USD,0.003461,-8.7e-05,-0.0246,998026.0,797993.0,797993.0,797993.0,288322000.0,0.7995713538525049,0.003455024522948187,13.813535609035862,13.589856357606687,1474,0.002622091117666339,0.00038730710231729546
DUCK8063-USD,Duck DAO (DLP Duck Token) USD,0.031795,0.006731,0.2686,995805.0,2139.0,2139.0,2139.0,31319000.0,0.0021480109057496195,0.03130000391630278,13.811307738478353,7.668561108015897,1475,0.0019665683382497543,0.0002973311814398915
CSM-USD,Crust Shadow USD,0.009929,0.000477,0.0504,992941.0,21313.0,21313.0,21313.0,100000000.0,0.02146451803279349,0.009880031352513119,13.808427532459412,9.967119412780901,1476,0.0016388069485414618,0.00028787810260670925
ACE9792-USD,ACENT USD,0.006093,0.000128,0.021400000000000002,989571.0,240196.0,240196.0,240196.0,162405000.0,0.24272740409733107,0.006074512732773268,13.805027805399817,12.389214698958018,1477,0.002622091117666339,0.0003941070729332924
MFG-USD,Smart MFG USD,0.002656,-6.1e-05,-0.0226,989060.0,6940.0,6940.0,6940.0,372350000.0,0.007016763391503043,0.0026524790650242673,13.804511287165905,8.845201135339584,1478,0.0016388069485414618,0.0002651410217146671
WNT-USD,Wicrypt USD,0.04913,-0.000274,-0.005600000000000001,987130.0,42848.0,42848.0,42848.0,20092000.0,0.043406643501869055,0.04796124928582333,13.802558035038976,10.665437586530738,1479,0.0016388069485414618,0.00025310206255126186
WHITE-USD,Whiteheart USD,110.27,1.0,0.0092,980095.0,16576.0,16576.0,16576.0,8888.0,0.01691264622307021,4.711959680169609,13.79540580503274,9.715771471424866,1480,0.002622091117666339,0.00034260396953256943
SCCP-USD,S.C. Corinthians Fan Token USD,0.356103,-0.008029,-0.022099999999999998,974953.0,65943.0,65943.0,65943.0,2738000.0,0.06763710660924167,0.30461514533555256,13.790145569379817,11.096561175993063,1481,0.0016388069485414618,0.00025532014795731737
BLK-USD,BlackCoin USD,0.015716,0.000503,0.0331,974427.0,1460.0,1460.0,1460.0,62003000.0,0.0014983164464859862,0.015593782522125014,13.789605911157093,7.2868764117507,1482,0.0016388069485414618,0.00028681991635495714
LOCG-USD,LOCGame USD,0.019355,-0.000503,-0.0253,971775.0,71569.0,71569.0,71569.0,50209000.0,0.07364770651642613,0.019170074335555766,13.786880604209381,11.178431270732643,1483,0.0022943297279580466,0.00036428660449707264
HIBS-USD,Hiblocks USD,9.6e-05,-5.1e-05,-0.34630000000000005,967978.0,1034000.0,1034000.0,1034000.0,10086000000.0,1.0682060955930817,9.599539229489076e-05,13.782965671808515,13.848946301168032,1484,0.0016388069485414618,0.00027274907508397753
LIFE-USD,Life Crypto USD,0.000367,1.7e-05,0.047599999999999996,966450.0,189367.0,189367.0,189367.0,2631000000.0,0.19594081432045113,0.00036693267197242035,13.78138587794904,12.151447490866227,1485,0.0016388069485414618,0.00026606071206899815
RAZE-USD,Raze Network USD,0.00812,0.000811,0.1109,963790.0,32044.0,32044.0,32044.0,118691000.0,0.03324790670166738,0.008087210182619037,13.778629745107832,10.374896443938328,1486,0.002622091117666339,0.00038490670901354445
XIO-USD,Blockzero Labs USD,0.026331,0.000877,0.0345,963499.0,88009.0,88009.0,88009.0,36592000.0,0.09134311504215364,0.025990306806258457,13.778327766836558,11.385205723367857,1487,0.0019665683382497543,0.000307028189887856
ERA-USD,Era Token (Era7) USD,0.020907,-5.5e-05,-0.0026,962170.0,5483.0,5483.0,5483.0,46022000.0,0.005698577174511781,0.02069144786439863,13.776947468529107,8.609590040682205,1488,0.0016388069485414618,0.00025162983813612014
BTX-USD,BitCore USD,0.053129,0.01155,0.2778,962510.0,60130.0,60130.0,60130.0,18117000.0,0.06247207821217442,0.051765732770960846,13.777300773650198,11.004280794528954,1489,0.0029498525073746312,0.00040089833973137764
METAPETS-USD,MetaPets USD,0.0,0.0,-0.23870000000000002,954876.0,0.0,0.0,0.0,4.399282238300096e+16,0.0,0.0,13.769337815356456,0.0,1490,0.0016388069485414618,0.0002627630294934755
LIKE10891-USD,Only1 USD,0.004988,-0.0003,-0.0567,953764.0,865506.0,865506.0,865506.0,191226000.0,0.9074634815321191,0.00497560114124568,13.768172588849003,13.671070741376209,1491,0.0016388069485414618,0.00026952230006620806
OKS-USD,Oikos USD,0.003995,1.6e-05,0.004,951462.0,145800.0,145800.0,145800.0,238134000.0,0.15323785921035207,0.00398704117745554,13.765756078992741,11.889997957243736,1492,0.002622091117666339,0.00039667507441054715
LAUNCH-USD,SuperLauncher USD,0.200169,0.01701,0.0929,947839.0,8414.0,8414.0,8414.0,4735000.0,0.008877035023880637,0.1824623802112051,13.761940990621516,9.037771106624906,1493,0.0019665683382497543,0.0003154922497584256
SRN-USD,SIRIN LABS Token USD,0.001926,-0.000199,-0.0935,947187.0,6306.0,6306.0,6306.0,491821000.0,0.006657608265316141,0.001924147640048831,13.761252874112708,8.749415406663651,1494,0.0016388069485414618,0.00027136586153889077
SKEB-USD,Skeb Coin USD,0.002016,-6.6e-05,-0.0315,941392.0,113086.0,113086.0,113086.0,466900000.0,0.12012636606217177,0.0020139705990571367,13.75511597218752,11.635912712969077,1495,0.0022943297279580466,0.0003601157452555647
FTC-USD,Feathercoin USD,0.003965,-0.000788,-0.1659,938163.0,46.0,46.0,46.0,236600000.0,4.903199124246e-05,0.003957160104125163,13.751680052790903,3.8501476017100584,1496,0.0029498525073746312,0.00043070624345493627
ONION-USD,FarmersOnly Onion USD,0.04079,0.0081,0.24780000000000002,934569.0,23.0,23.0,23.0,22912000.0,2.4610274896770596e-05,0.03998004017615051,13.747841809439453,3.1780538303479458,1497,0.0022943297279580466,0.0003421245534618251
LZ-USD,LaunchZone USD,0.098052,1e-06,0.0,931441.0,329.0,329.0,329.0,9499000.0,0.0003532161457354787,0.09353770080018878,13.74448920192151,5.799092654460526,1498,0.0022943297279580466,0.00031869218338781966
GSC-USD,Global Social Chain USD,0.001941,0.0,0.0,922048.0,4057.0,4057.0,4057.0,475044000.0,0.004399987853126952,0.0019391186935172298,13.734353646462793,8.30844552038576,1499,0.0029498525073746312,0.0004194286170682024
EDEN-USD,Eden USD,0.069486,-0.000426,-0.0060999999999999995,919486.0,240941.0,240941.0,240941.0,13233000.0,0.26203879123771323,0.06717815922556647,13.731571184808026,12.392311519608173,1500,0.002622091117666339,0.0003667749428838611
PLF-USD,PlayFuel USD,0.001839,-2.9e-05,-0.0158,919413.0,0.0,0.0,0.0,500000000.0,0.0,0.0018373111097624258,13.731491789560497,0.0,1501,0.0019665683382497543,0.0003073021066134089
LEDU-USD,Education Ecosystem USD,0.00385,-1.8e-05,-0.0048,911238.0,2.0,2.0,2.0,236710000.0,2.1948162829030397e-06,0.00384260771745034,13.722560490901555,1.0986122886681096,1502,0.0022943297279580466,0.000342218806348704
DESU-USD,Dexsport USD,0.008822,-1.3e-05,-0.0014000000000000002,909455.0,1120.0,1120.0,1120.0,103091000.0,0.0012315067815339956,0.008783313519598237,13.720601897540254,7.02197642307216,1503,0.0016388069485414618,0.00027094720511024574
XRUNE-USD,Thorstarter USD,0.011249,-0.000337,-0.0291,907694.0,15094.0,15094.0,15094.0,80689000.0,0.01662895204771652,0.011186200514920945,13.718663698071653,9.622118842140939,1504,0.002622091117666339,0.0003843733227966511
AIRI-USD,aiRight USD,0.00352,-8.4e-05,-0.0233,902091.0,61373.0,61373.0,61373.0,256262999.99999997,0.06803415619931914,0.003513819299796594,13.712471789408976,11.024741571685063,1505,0.0019665683382497543,0.00031808408620509796
HYPER22274-USD,HyperChainX USD,0.001553,-4.2e-05,-0.0265,896544.0,194442.0,194442.0,194442.0,577139000.0,0.21687948388478423,0.0015517953425607243,13.706303765971157,12.177894339964457,1506,0.002622091117666339,0.00040290945130791797
KLO-USD,Kalao USD,0.008416,-0.000347,-0.039599999999999996,894817.0,73328.0,73328.0,73328.0,106328000.0,0.08194748199911267,0.008380782925308377,13.704375624622873,11.202711444011362,1507,0.0022943297279580466,0.00036052592850007657
OPEN13206-USD,OpenWorld USD,0.017311,-7.8e-05,-0.0045000000000000005,893543.0,27.0,27.0,27.0,51618000.0,3.0216788671614012e-05,0.017162871695309872,13.702950856913075,3.332204510175204,1508,0.0032776138970829235,0.0004477831708090341
NFTD12137-USD,NFTrade USD,0.027182,0.000612,0.023,889958.0,101890.0,101890.0,101890.0,32741000.0,0.11448854889781315,0.026819130435537752,13.698930673231457,11.531658893426009,1509,0.002622091117666339,0.0003931128163049367
OK-USD,Okcash USD,0.010228,-0.000158,-0.0152,889703.0,38.0,38.0,38.0,86985000.0,4.271088217079183e-05,0.010176047951404534,13.698644102120246,3.6635616461296463,1510,0.002622091117666339,0.0003860443804358986
ARCH-USD,Archimedes Finance USD,11.19,-0.27,-0.024,888110.0,98470.0,98470.0,98470.0,79364.0,0.11087590501176656,2.5006159434931803,13.696852014162458,11.497517367567555,1511,0.0016388069485414618,0.00024240295327530864
SWP-USD,Kava Swap USD,0.026237,-0.001897,-0.0674,888229.0,359715.0,359715.0,359715.0,33854000.0,0.4049800220438648,0.025898714225583208,13.696985997446273,12.793070110206813,1512,0.0019665683382497543,0.0003032283181406894
RPG12221-USD,Rangers Protocol USD,0.902809,-0.010875,-0.011899999999999999,878279.0,19771.0,19771.0,19771.0,972829.0,0.02251106994474421,0.6433312154365715,13.685720728383274,9.89202207442685,1513,0.0022943297279580466,0.00033439777515561656
CPC-USD,CPChain USD,0.002336,-0.000145,-0.0583,879937.0,64971.0,64971.0,64971.0,376766000.0,0.07383596780224039,0.002333275793672475,13.687606729426896,11.081711686839286,1514,0.0022943297279580466,0.00035527075805145996
WGR-USD,Wagerr USD,0.004033,-0.000316,-0.0726,874281.0,66.0,66.0,66.0,216761000.0,7.549060313560514e-05,0.004024889255275706,13.681158257058158,4.204692619390966,1515,0.002622091117666339,0.0003628264931929521
VIA-USD,Viacoin USD,0.038523,0.00321,0.0909,892768.0,30941.0,30941.0,30941.0,23175000.0,0.034657380192838455,0.037799511416658244,13.702083147784132,10.339869763279014,1516,0.0022943297279580466,0.00034380065146966284
BMI-USD,Bridge Mutual USD,0.013463,-0.000194,-0.014199999999999999,870993.0,28436.0,28436.0,28436.0,64697000.0,0.03264779395471605,0.013373179090086616,13.677390367177159,10.25544639312115,1517,0.0019665683382497543,0.0003114760760586677
SHIBX-USD,SHIBAVAX USD,8.9e-05,-2e-06,-0.0182,868351.0,0.0,0.0,0.0,9788000000.0,0.0,8.899603973497398e-05,13.674352441391356,0.0,1518,0.0016388069485414618,0.00026507968396109494
HAWK-USD,Hawksight USD,0.004133,-0.000343,-0.0765,867206.0,17999.0,17999.0,17999.0,209805000.0,0.020755160826839297,0.004124482615667883,13.67303298159066,9.798127036878302,1519,0.0019665683382497543,0.0003071297601610947
BSTY-USD,GlobalBoost-Y USD,0.04784,-0.005202,-0.0981,858753.0,3689.0,3689.0,3689.0,17951000.0,0.004295763741145591,0.046730902487606404,13.663237780440891,8.213381737034572,1520,0.0019665683382497543,0.00031047385606600164
